2450.84	492
2451.54	488
2452.25	483.556
2452.95	488.778
2453.66	487.889
2454.36	491.556
2455.07	495.222
2455.77	500
2456.48	488.556
2457.18	487.444
2457.89	470.778
2458.59	500.889
2459.3	491.667
2460	492.667
2460.7	495.778
2461.41	477.556
2462.11	487.667
2462.81	484.667
2463.52	493.444
2464.22	492.667
2464.93	493.111
2465.63	499
2466.33	490.444
2467.04	488
2467.74	493.333
2468.44	478.444
2469.15	497.111
2469.85	500
2470.55	488
2471.25	481.556
2471.95	491.556
2472.66	491
2473.36	490.333
2474.06	495.444
2474.76	494.556
2475.47	489.667
2476.17	489.778
2476.87	487.333
2477.57	484.333
2478.27	493.778
2478.98	490.111
2479.68	499.889
2480.38	489.556
2481.08	497.667
2481.78	490.556
2482.48	502.556
2483.18	483.333
2483.88	492.333
2484.58	487.222
2485.28	480.667
2485.98	490.111
2486.68	491.889
2487.38	496.556
2488.08	496.778
2488.79	486.889
2489.49	483.222
2490.19	483.556
2490.89	488.778
2491.58	496.556
2492.28	499.667
2492.98	490.111
2493.68	497.889
2494.38	483.111
2495.08	496.667
2495.78	485.556
2496.48	496.333
2497.18	499.556
2497.88	503.111
2498.58	480.444
2499.27	483.111
2499.97	498.222
2500.67	482
2501.37	499.556
2502.07	493
2502.77	503.333
2503.46	492.111
2504.16	496.333
2504.86	490.778
2505.56	487
2506.25	496
2506.95	498.333
2507.65	511.778
2508.35	484.778
2509.04	502.889
2509.74	493.778
2510.44	494.667
2511.14	486.222
2511.83	509.222
2512.53	509.333
2513.23	496.333
2513.92	490.889
2514.62	503.222
2515.31	497.222
2516.01	492.667
2516.71	493.444
2517.4	489.667
2518.1	494.222
2518.79	510.889
2519.49	502.444
2520.19	496.333
2520.88	501.444
2521.58	500.333
2522.27	495.778
2522.97	506.333
2523.66	503.111
2524.36	495.667
2525.05	505
2525.75	498.889
2526.44	498.222
2527.14	498.222
2527.83	503.667
2528.53	495.333
2529.22	501.111
2529.91	508.111
2530.61	508.889
2531.3	506.222
2532	491.222
2532.69	506.222
2533.38	503.889
2534.08	500.889
2534.77	514
2535.46	499.444
2536.16	493.111
2536.85	505.111
2537.55	495.222
2538.24	500.333
2538.93	501.111
2539.62	490.444
2540.32	496.111
2541.01	497.778
2541.7	492.556
2542.39	493.667
2543.09	495.111
2543.78	493.556
2544.47	485.444
2545.16	506.111
2545.85	507.444
2546.55	497.444
2547.24	495.889
2547.93	507.222
2548.62	508.556
2549.31	515
2550	503.889
2550.7	497.222
2551.39	511.667
2552.08	509.111
2552.77	498.444
2553.46	505.444
2554.15	501.667
2554.84	502.333
2555.53	502
2556.22	500.111
2556.91	518.667
2557.6	505.111
2558.29	506.667
2558.98	511.111
2559.67	495.333
2560.36	503.667
2561.05	500.333
2561.74	502
2562.43	514.111
2563.12	507.778
2563.81	512.333
2564.5	505.444
2565.19	508
2565.88	501.556
2566.57	510.333
2567.26	507
2567.95	507.556
2568.64	507.111
2569.32	509.778
2570.01	506.444
2570.7	512.111
2571.39	505.444
2572.08	520.222
2572.77	510.889
2573.45	507.556
2574.14	513.778
2574.83	508.667
2575.52	520.444
2576.21	515.778
2576.89	506.667
2577.58	504.667
2578.27	510.444
2578.95	505
2579.64	506.667
2580.33	500.333
2581.02	508.556
2581.7	507.111
2582.39	506.889
2583.08	501.778
2583.76	508.778
2584.45	489.778
2585.14	506.111
2585.82	505
2586.51	508.667
2587.2	512.222
2587.88	510.667
2588.57	517.333
2589.25	518.444
2589.94	499.111
2590.62	508.222
2591.31	519.444
2591.99	501.333
2592.68	503.667
2593.37	496.556
2594.05	516
2594.74	515.667
2595.42	508.889
2596.1	510.222
2596.79	499.222
2597.47	506.667
2598.16	518.111
2598.84	511.222
2599.53	514.667
2600.21	512.889
2600.9	517.889
2601.58	511
2602.26	503.667
2602.95	505.222
2603.63	497.667
2604.32	511
2605	503.444
2605.68	505.333
2606.37	505.333
2607.05	503.889
2607.73	524.444
2608.42	502.667
2609.1	515.444
2609.78	507.333
2610.46	514.333
2611.15	502.222
2611.83	517.444
2612.51	518.556
2613.19	501.111
2613.88	505.667
2614.56	506
2615.24	503
2615.92	514.333
2616.61	505.778
2617.29	513.111
2617.97	502.667
2618.65	516.556
2619.33	520.667
2620.01	504.333
2620.7	507
2621.38	512.778
2622.06	512.889
2622.74	497.889
2623.42	515.889
2624.1	508.111
2624.78	502.556
2625.46	508.889
2626.14	505
2626.82	524.444
2627.5	500
2628.18	510.889
2628.86	514.111
2629.54	512.889
2630.22	503.667
2630.9	522.444
2631.58	500.556
2632.26	529.444
2632.94	506.333
2633.62	504.444
2634.3	516.333
2634.98	519.444
2635.66	509
2636.34	515.778
2637.02	499.333
2637.7	504.111
2638.38	505.333
2639.06	508.889
2639.73	512.333
2640.41	517.778
2641.09	509.222
2641.77	518.222
2642.45	507.222
2643.13	520.444
2643.8	503.889
2644.48	513.556
2645.16	510.444
2645.84	511.778
2646.51	505.222
2647.19	515
2647.87	517.222
2648.55	512.333
2649.22	509.222
2649.9	506.889
2650.58	517.111
2651.26	511.111
2651.93	513.333
2652.61	521.889
2653.29	514.111
2653.96	521.333
2654.64	510
2655.32	515.667
2655.99	501.889
2656.67	514.556
2657.34	506.333
2658.02	508.444
2658.7	515.333
2659.37	507.222
2660.05	502
2660.72	511.111
2661.4	506.667
2662.07	510.444
2662.75	503.889
2663.42	503
2664.1	509
2664.78	517.111
2665.45	510.222
2666.12	522.778
2666.8	515.222
2667.47	510.556
2668.15	520.556
2668.82	510.333
2669.5	503
2670.17	521.889
2670.85	523.667
2671.52	513.333
2672.19	523.445
2672.87	500.111
2673.54	517.778
2674.22	521.111
2674.89	516.556
2675.56	518.445
2676.24	508.222
2676.91	517.111
2677.58	510.222
2678.26	524.889
2678.93	519
2679.6	516.111
2680.28	501.333
2680.95	509.889
2681.62	512.778
2682.29	511.333
2682.97	504.667
2683.64	515.333
2684.31	512.889
2684.98	508.778
2685.65	521.667
2686.33	512.667
2687	519.778
2687.67	518.556
2688.34	506.667
2689.01	515.778
2689.69	529.333
2690.36	513.445
2691.03	519.333
2691.7	520.222
2692.37	512.222
2693.04	518.555
2693.71	518.333
2694.38	516.667
2695.05	503
2695.72	519.111
2696.4	520.333
2697.07	508.111
2697.74	513.333
2698.41	518.889
2699.08	515.667
2699.75	516.556
2700.42	515
2701.09	512
2701.76	521.444
2702.43	516.667
2703.1	515.111
2703.77	512.111
2704.44	529.889
2705.1	505.778
2705.77	513.444
2706.44	520.222
2707.11	506.222
2707.78	501.667
2708.45	505.778
2709.12	507.222
2709.79	526.556
2710.46	520.667
2711.12	511.667
2711.79	513.889
2712.46	519.333
2713.13	517
2713.8	516.333
2714.46	513.222
2715.13	514.667
2715.8	509.111
2716.47	513.667
2717.14	517.778
2717.8	521.333
2718.47	523.667
2719.14	513.333
2719.81	523.889
2720.47	521
2721.14	515.889
2721.81	508.556
2722.47	510.444
2723.14	512.889
2723.81	524.889
2724.47	515.333
2725.14	526.667
2725.81	516.667
2726.47	523.556
2727.14	523.111
2727.8	518.778
2728.47	516.556
2729.14	508
2729.8	521.667
2730.47	521.667
2731.13	516.333
2731.8	508
2732.46	504.667
2733.13	509.222
2733.8	504.111
2734.46	527
2735.13	513.111
2735.79	527.556
2736.46	511.889
2737.12	517.889
2737.78	522.333
2738.45	518.556
2739.11	519.889
2739.78	521.778
2740.44	528.556
2741.11	530.556
2741.77	536.778
2742.43	525.222
2743.1	530.444
2743.76	531.333
2744.43	517.222
2745.09	521.111
2745.75	517.222
2746.42	527.667
2747.08	517
2747.74	512.667
2748.41	512.444
2749.07	512.111
2749.73	528.444
2750.39	524.444
2751.06	511.667
2751.72	519.889
2752.38	517.333
2753.05	511
2753.71	517.111
2754.37	514.889
2755.03	521.556
2755.69	501.444
2756.36	518.444
2757.02	526
2757.68	524.778
2758.34	504.444
2759	518
2759.67	516.778
2760.33	514.444
2760.99	514.222
2761.65	517.111
2762.31	519
2762.97	527.222
2763.63	516.778
2764.29	527.778
2764.95	515
2765.62	517.333
2766.28	516.667
2766.94	517.111
2767.6	532.778
2768.26	515.555
2768.92	511.444
2769.58	519.222
2770.24	528
2770.9	518.778
2771.56	510.667
2772.22	515.333
2772.88	509.556
2773.54	515.222
2774.2	514
2774.85	510.667
2775.51	519
2776.17	521.556
2776.83	521.222
2777.49	513.889
2778.15	517.222
2778.81	506.111
2779.47	512.556
2780.13	514.778
2780.79	520.222
2781.44	509.444
2782.1	515.667
2782.76	518.222
2783.42	511.444
2784.08	511.667
2784.73	518.889
2785.39	511.444
2786.05	504.111
2786.71	520.667
2787.37	512.889
2788.02	520.667
2788.68	526.445
2789.34	509.111
2789.99	506.556
2790.65	516.444
2791.31	512.333
2791.97	514.445
2792.62	518.111
2793.28	509.778
2793.94	521.333
2794.59	510.889
2795.25	514.222
2795.91	527.556
2796.56	514.778
2797.22	516
2797.87	515.778
2798.53	518.889
2799.19	515.889
2799.84	516.556
2800.5	517.667
2801.15	503.778
2801.81	501.778
2802.46	519.667
2803.12	513.222
2803.77	505.556
2804.43	516.556
2805.08	515.111
2805.74	517.778
2806.39	521.111
2807.05	524.111
2807.7	507.778
2808.36	511
2809.01	510.889
2809.67	499.333
2810.32	506.333
2810.98	516.889
2811.63	512.778
2812.28	508.333
2812.94	507.444
2813.59	516.889
2814.25	509.222
2814.9	506
2815.55	500.667
2816.21	516.111
2816.86	510.556
2817.51	514.778
2818.17	506.444
2818.82	508.111
2819.47	501.333
2820.12	512.444
2820.78	514.333
2821.43	515.556
2822.08	505.667
2822.74	515.111
2823.39	503.556
2824.04	507.111
2824.69	506.333
2825.35	518.222
2826	518.667
2826.65	502.556
2827.3	510.222
2827.95	506.667
2828.6	500.889
2829.26	512
2829.91	515.333
2830.56	514.778
2831.21	502
2831.86	510.333
2832.51	523.889
2833.16	504.556
2833.81	509.667
2834.47	514.111
2835.12	512.889
2835.77	516
2836.42	511.556
2837.07	513.667
2837.72	506.667
2838.37	501.556
2839.02	512.555
2839.67	514.111
2840.32	504.111
2840.97	511.222
2841.62	508.889
2842.27	502
2842.92	514.333
2843.57	507.667
2844.22	518.556
2844.87	515.333
2845.52	523.333
2846.16	512.444
2846.81	511.889
2847.46	524.444
2848.11	506.889
2848.76	519.444
2849.41	507.111
2850.06	519.667
2850.71	507.889
2851.35	499.889
2852	505.333
2852.65	522.778
2853.3	509.222
2853.95	498
2854.6	520.556
2855.24	508.778
2855.89	498
2856.54	513.556
2857.19	512.889
2857.83	501.778
2858.48	510.556
2859.13	518.667
2859.78	504.556
2860.42	508.556
2861.07	523.333
2861.72	515.667
2862.36	512.778
2863.01	506
2863.66	518.333
2864.3	500.556
2864.95	499.889
2865.6	508
2866.24	514.889
2866.89	507.556
2867.54	502
2868.18	514.222
2868.83	512.667
2869.47	507.667
2870.12	515.333
2870.76	511
2871.41	507.556
2872.06	509.667
2872.7	518.556
2873.35	518
2873.99	519.111
2874.64	496.889
2875.28	505.889
2875.93	514.556
2876.57	511.333
2877.22	520.222
2877.86	505.444
2878.51	500.222
2879.15	516.444
2879.79	500.778
2880.44	508.778
2881.08	516
2881.73	513.333
2882.37	519.444
2883.01	511.222
2883.66	507.444
2884.3	505.778
2884.95	506.667
2885.59	521.667
2886.23	512.111
2886.88	514.222
2887.52	508.667
2888.16	516.889
2888.81	513.556
2889.45	515.333
2890.09	508.111
2890.73	512.333
2891.38	492.444
2892.02	507.889
2892.66	509.667
2893.31	498.222
2893.95	511.444
2894.59	511.778
2895.23	512.778
2895.87	518.111
