1025.7	452.8
1026.59	434.4
1027.48	455.6
1028.37	453.6
1029.26	449.6
1030.15	449.4
1031.04	439.6
1031.93	451.8
1032.83	449
1033.72	450
1034.61	446
1035.5	456.4
1036.39	458.6
1037.28	463
1038.17	455.8
1039.06	443.2
1039.94	455
1040.83	456.2
1041.72	445
1042.61	457.8
1043.5	441.6
1044.39	437.4
1045.28	445.4
1046.17	452.6
1047.06	455.8
1047.95	443.6
1048.83	449.8
1049.72	454.2
1050.61	450
1051.5	448.4
1052.38	427.6
1053.27	452
1054.16	455
1055.05	460.6
1055.93	459
1056.82	441.8
1057.71	449.4
1058.6	452
1059.48	444.2
1060.37	455
1061.25	457.2
1062.14	457.2
1063.03	453.6
1063.91	450.8
1064.8	448.6
1065.68	447.8
1066.57	453.8
1067.45	460.4
1068.34	448.4
1069.22	449.2
1070.11	453.2
1070.99	456.4
1071.88	452.6
1072.76	447
1073.65	442
1074.53	454
1075.42	462
1076.3	468.4
1077.19	456.8
1078.07	466.4
1078.95	465.2
1079.84	447.4
1080.72	452.8
1081.6	478.2
1082.49	439.4
1083.37	473.4
1084.25	457.4
1085.13	471
1086.02	474.2
1086.9	456
1087.78	461.6
1088.66	472.4
1089.55	474.2
1090.43	457.8
1091.31	452.6
1092.19	444.6
1093.07	463.2
1093.95	450
1094.83	460.2
1095.72	457
1096.6	460.4
1097.48	452.4
1098.36	458.2
1099.24	451.2
1100.12	448.6
1101	455.6
1101.88	428
1102.76	453.8
1103.64	452.2
1104.52	441.2
1105.4	441.4
1106.28	442.4
1107.16	455
1108.04	451.4
1108.91	461.8
1109.79	449.6
1110.67	457
1111.55	454.4
1112.43	440.8
1113.31	450
1114.19	456.4
1115.06	445.2
1115.94	465.4
1116.82	456.8
1117.7	439
1118.58	453.2
1119.45	450
1120.33	449.6
1121.21	432.8
1122.08	455.6
1122.96	459.8
1123.84	452
1124.71	451.4
1125.59	446.6
1126.47	438.8
1127.34	453.2
1128.22	435.6
1129.1	452.2
1129.97	451
1130.85	452.8
1131.72	455.6
1132.6	450.4
1133.47	446.2
1134.35	459.2
1135.22	452
1136.1	447.4
1136.97	445.8
1137.85	450.6
1138.72	451.6
1139.6	452.2
1140.47	455.4
1141.35	450
1142.22	441
1143.09	452.8
1143.97	439.2
1144.84	453.6
1145.71	457.4
1146.59	445
1147.46	443.4
1148.33	450.4
1149.21	456.8
1150.08	457.2
1150.95	456.4
1151.82	456.8
1152.7	445.6
1153.57	454
1154.44	449.6
1155.31	460.2
1156.18	445.8
1157.06	473.2
1157.93	462
1158.8	445.4
1159.67	442.6
1160.54	458.8
1161.41	456
1162.28	461.4
1163.15	470.2
1164.02	453.8
1164.9	474.8
1165.76	467
1166.64	459.2
1167.51	459.2
1168.38	465.4
1169.25	459.6
1170.12	455
1170.98	441
1171.85	450.8
1172.72	437.4
1173.59	454.4
1174.46	440.8
1175.33	460.4
1176.2	454.2
1177.07	453.2
1177.94	438.6
1178.8	450.4
1179.67	442.2
1180.54	446.8
1181.41	446.6
1182.28	451
1183.14	436.8
1184.01	443.4
1184.88	448.8
1185.75	459.4
1186.61	453.2
1187.48	450
1188.35	439.8
1189.22	431.6
1190.08	447.2
1190.95	450.6
1191.81	444.8
1192.68	463.2
1193.55	426.6
1194.41	445.2
1195.28	447.6
1196.14	447.8
1197.01	454.8
1197.88	453.6
1198.74	433
1199.61	441.2
1200.47	429.6
1201.34	439.4
1202.2	438.8
1203.07	442
1203.93	455.6
1204.79	450.8
1205.66	440.4
1206.52	444.4
1207.39	444.8
1208.25	439.6
1209.11	443.4
1209.98	448.4
1210.84	435.2
1211.7	438.2
1212.57	447
1213.43	438.4
1214.29	437.2
1215.16	448.6
1216.02	444.2
1216.88	442
1217.74	432.6
1218.61	446.8
1219.47	452.4
1220.33	426.4
1221.19	429.2
1222.05	448.8
1222.92	437.8
1223.78	459.2
1224.64	440
1225.5	439
1226.36	452
1227.22	458
1228.08	439.8
1228.94	447.4
1229.8	436
1230.66	450.4
1231.52	439.6
1232.39	444.8
1233.25	444.6
1234.1	444.6
1234.96	452.2
1235.82	451
1236.68	439.8
1237.54	451
1238.4	441.4
1239.26	431.2
1240.12	439.6
1240.98	440.2
1241.84	450.4
1242.7	435.6
1243.55	446.8
1244.41	447
1245.27	438.2
1246.13	446.6
1246.99	449
1247.85	439.6
1248.7	437.4
1249.56	443.6
1250.42	438.6
1251.28	435.4
1252.13	423.8
1252.99	443.4
1253.85	449.6
1254.7	445
1255.56	436.2
1256.42	436.6
1257.27	431.4
1258.13	437
1258.99	437.2
1259.84	444.4
