100.823	368.458
101.844	364.152
102.867	361.17
103.889	359.458
104.912	356.441
105.934	356.424
106.955	355.407
107.978	351.186
108.998	331.864
110.021	322.881
111.041	318.644
112.061	315.339
113.083	310.305
114.103	310.119
115.125	306.695
116.144	302.373
117.164	299.339
118.185	296.051
119.205	292.017
120.224	290.763
121.243	283.119
122.264	289.22
123.282	287.848
124.301	282.237
125.32	273.593
126.338	266.83
127.358	268.915
128.376	269.915
129.395	268.525
130.413	267.627
131.43	267.424
132.448	264.525
133.466	260.153
134.483	259.356
135.5	260.441
136.518	252.237
137.535	257.559
138.551	260.949
139.567	257.576
140.583	256.729
141.6	253.678
142.616	247.085
143.633	248.915
144.649	247.593
145.663	247.102
146.679	249.458
147.695	244.797
148.709	242.441
149.724	243.593
150.74	244.407
151.753	239.915
152.768	240.746
153.783	235.339
154.797	238.203
155.811	236.729
156.824	226.39
157.839	223.542
158.852	220.085
159.866	220.847
160.878	217.712
161.892	216.797
162.904	217.864
163.916	214.729
164.93	213.576
165.942	211.746
166.954	210.847
167.967	208.831
168.978	208.356
169.989	210.034
171.002	209.797
172.013	205.661
173.024	206.203
174.035	205.305
175.046	204.61
176.056	205.22
177.067	205.627
178.078	204.746
179.089	201.763
180.099	204.034
181.109	204.847
182.118	202.712
183.128	202.475
184.137	204.492
185.147	206.814
186.156	201.712
187.164	206.864
188.173	206.61
189.182	203.17
190.19	203.051
191.199	203.542
192.207	203.542
193.214	208.237
194.222	210
195.23	207.61
196.238	206.627
197.245	207.203
198.252	208.881
199.26	206.017
200.266	208.068
201.273	211.746
202.279	210.322
203.286	211.678
204.293	213.339
205.298	214.898
206.305	217.085
207.31	214.153
208.316	222.136
209.321	218.305
210.326	223.525
211.332	221.932
212.336	224.525
213.342	227.61
214.346	230.085
215.35	228.932
216.354	238.085
217.359	240.763
218.363	244.475
219.366	251.203
220.369	254.78
221.374	255.136
222.377	265.119
223.38	273.847
224.383	287.322
225.386	303.695
226.388	325.288
227.391	335.119
228.393	334.068
229.395	340.915
230.397	336.712
231.399	340.152
232.401	336.593
233.403	343.559
234.404	343.119
235.406	343.847
236.407	342.864
237.408	351.305
238.409	349.153
239.408	348.763
240.409	353.864
241.41	351.102
242.41	351.034
243.409	354.203
244.41	358.237
245.41	364.034
246.408	363.983
247.408	366.966
248.408	369.373
249.406	370.102
250.405	370.576
251.403	376.746
252.403	374.508
253.4	380.356
254.399	385.474
255.397	384.712
256.395	387.356
257.392	396.797
258.389	393.542
259.388	395.152
260.384	400.763
261.382	404.492
262.379	409.017
263.375	408.847
264.372	416.203
265.369	416.441
266.365	418.983
267.361	424.203
268.357	431.186
269.352	428.729
270.349	437.458
